TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:06:50,0.00,7EA328,-530D25,-191057,3F7,-337C1,-7CED9,
0:06:51,0.00,7EA302,-533607,-11C8C8,44F,-3ACA0,-50879,
0:06:52,0.00,7E9D23,-532593,-12DE1F,412,BF082,A81BD,
0:06:53,0.00,7EA1C0,-530409,-16E806,460,-146A13,30D59,
0:06:55,0.00,7E9E79,-532D4B,-EE91E,474,-867C1,-11032,
0:06:56,0.00,7E9D2F,-53200D,-160F6E,414,810A,-D2AA8,
0:06:57,0.00,7E8DF4,-52F102,-13151F,43A,-F8116,484A5,
0:06:58,0.00,7E9AF2,-52D98B,-17DC21,3F5,F54FF,AD99A,
0:06:59,0.00,7E9916,-52E792,-18862A,42E,-A386E,-13E19,
0:07:00,0.00,7E9BAA,-532609,-1BF069,3EA,44AE9,-F9F9,
0:07:02,0.00,7E8F87,-52CFE8,-18446B,43F,-FAEF4,-97820,
0:07:03,0.00,7EA545,-52FDA8,-1D8AE3,3FA,C77D5,-7FF31,
0:07:04,0.00,7E9795,-532E90,-15D3BE,414,-9D21A,-61012,
0:07:05,0.00,7E90E6,-53130E,-1A0F34,3EE,28B5E,-D40B9,
0:07:06,0.00,7E92CF,-52F4A8,-192C4D,3A7,955F0,-68C53,
0:07:07,0.00,7E8FF1,-52CD49,-F9F89,435,-2EAD3,6BB2E,
0:07:09,0.00,7E9136,-530F77,-21B08C,3E8,94C9,-109B75,
0:07:10,0.00,7E91E9,-52EF86,-1CC764,427,-12228,B6749,
0:07:11,0.00,7E8BC0,-52CF14,-1BACB2,3B2,1DD0B,82260,
0:07:12,0.00,7E915A,-52F768,-1A06DA,3FA,-142AA2,3373A,
0:07:13,0.00,7E8E93,-533731,-179077,3B5,-43071,-33176,
0:07:14,0.00,7E92DE,-531A62,-19C46D,407,-107BE9,2596A,
0:07:16,0.00,7E9421,-530AD9,-18644F,40C,AC4A4,-36D95,
0:07:17,0.00,7E8DFC,-53336E,-1933AA,3B7,3923,11A76E,
0:07:18,0.00,7E8D37,-530E3B,-14BAB3,3EE,1399D2,-5D51B,
0:07:19,0.00,7E8E3E,-52E6C8,-1BED08,3B3,351C6,-15C4A1,
0:07:20,0.00,7E8DBE,-52D7BB,-1A275E,3FA,D103,78C58,
0:07:21,0.00,7E91B6,-53063B,-EBA80,3D4,-4995E,10A9D6,
0:07:23,0.00,7E8F94,-52E953,-1416DA,38C,8E4F,-83804,
0:07:24,0.00,7E8FED,-52E00A,-17CF45,3F9,189378,-308B6,
0:07:25,0.00,7E8EFE,-531891,-20B54D,3B4,104AF3,-3237A,
0:07:26,0.00,7E8C82,-5330D7,-13EEC4,3AE,EC33,-8AC68,
0:07:27,0.00,7E8FA5,-5309F8,-187845,3F5,-F69CC,-6F30,
0:07:28,0.00,7E8BF4,-52E05C,-1C2C75,369,-B8C74,-2D302,
0:07:30,0.00,7E8EF1,-5315F7,-182932,39B,16F743,-1912F,
0:07:31,0.00,7E9C96,-52EE85,-17A18B,3E5,9F987,4E616,
0:07:32,0.00,7E91BB,-52DE5E,-E6086,361,BCB86,-76ADC,
0:07:33,0.00,7E866D,-5318B0,-18676B,3CE,-E4EEE,-10E72D,
0:07:34,0.00,7E8D9A,-531873,-157A38,375,-2BD7D,54833,
0:07:35,0.00,3CC20A,-37B658,6FABBF,34A,CADFC,-28BC92,
0:07:37,0.00,-22A4B6,-1EFDD,-DB60A,410,47E298,406AD,
0:07:38,0.00,-AB319,-60C6,4608FF,408,60C35D,BAF,
0:07:39,0.00,-3A59A,-22F9,-1B2935,3EB,5A2F8F,29BB4,
0:07:40,0.00,-1A1AA,-14C1,5F16C9,403,37E105,-2751,
0:07:41,0.00,-F4B3,-F61,-BEC85A,40B,5838D6,2620A,
0:07:42,0.00,-ABEB,-C7D,7957AD,3F8,37BE22,-1E23,
0:07:44,0.00,-74AF,-990,-484881,3E7,5CD1B8,278F0,
0:07:45,0.00,-628D,-872,64B05,3F3,336B1A,-2F41,
0:07:46,0.00,-554D,-772,-504A36,403,560F39,-2DAE,
0:07:47,0.00,-4B47,-6BA,-123EB5,3E9,58790D,1998A,
0:07:48,0.00,-4300,-B05C68,90BDF6,3E4,31F24C,-2C9F,
0:07:49,0.00,-3CAA,-4B4A27,773859,3FE,48E229,10AA4,
0:07:51,0.00,-3466,-6F411C,B739,3D0,5890BC,1BD12,
0:07:52,0.00,-30B1,1000000,C7CF4F,3F4,4C17FB,-1F08,
0:07:53,0.00,-2D05,-5C2896,A48710,3E5,561BCF,25CDC,
0:07:54,0.00,-2A16,119A4D,-A56B66,3DB,380A17,-1FBD,
0:07:55,0.00,-2779,-81C55D,5349EB,3D8,4902EF,FC01,
0:07:56,0.00,-24FE,6F3D7D,-8609A3,3DD,344622,-36EB,
0:07:58,0.00,-221E,B6E7F,34692B,3FE,54EE6F,16D629,
0:07:59,0.00,-2054,-3F6A35,-16A131,3CE,505652,6797,
0:08:00,0.00,-1EFD,-10F04F,-38EC4A,3CF,36472D,-2A4A,
0:08:01,0.00,-1D57,16643A,-386988,3EA,357349,-2AB4,
0:08:02,0.00,-1C29,-2484B,-1FAB,3C1,35A3C0,-3070,
0:08:03,0.00,-1B26,E03B4,-3EF2EE,3D9,5AD0C7,3FA6,
0:08:05,0.00,-1996,D437B,-FF816A,3E6,557DD1,24FF5,
0:08:06,0.00,-185B,-29E,7FC32C,3D7,35BC77,-2131,
0:08:07,0.00,-1798,-24D,-FC3225,3AF,4A26A0,438D,
0:08:08,0.00,-16CC,-22C,-5E387B,3D9,3A345B,-4737,
0:08:09,0.00,-15EA,-226,-410819,3BA,5F2366,FF,
0:08:10,0.00,-1555,-228,2968C2,3B9,3C2749,CC,
0:08:12,0.00,-1402,-206,20D1D4,3B1,539669,1AA77,
0:08:13,0.00,-139E,-1D4,39089A,3D5,54BD18,CF2,
0:08:14,0.00,-1306,-206,19D460,3D6,36AA0C,-2F11,
0:08:15,0.00,-12B6,-1E9,-55D186,3C8,5200EE,-352B,
0:08:16,0.00,-11A1,-1E6,84D11,3A7,387326,-3F99,
0:08:18,0.00,-11A1,-1E9,-5A07B3,3BA,368CEA,-30E8,
0:08:19,0.00,-10D0,-1E2,-D00DA4,3BD,58344C,239CC,
0:08:20,0.00,-107B,-19B,21A3E7,3C6,3C190E,-26EC,
0:08:21,0.00,-FF8,-1BB,-58B91B,3A6,3545DA,-2B2B,
0:08:22,0.00,-FC9,-18D,477C6C,3B8,57EFEE,23622,
0:08:24,0.00,-F28,-1A1,-BE639B,3A4,2F489E,-2BD2,
0:08:25,0.00,-F16,-181,-9A3306,397,5889B9,248E6,
0:08:26,0.00,-E72,-164,-ADDB9C,3A6,57E6E0,22418,
0:08:27,0.00,-E21,-15E,-5D8BF,3BA,2A1B50,-2C9F,
0:08:28,0.00,-E0A,-16D,-45733F,3C0,5B3B5A,-A92,
0:08:29,0.00,-D94,-15E,3BFB1D,3A2,389A97,-2BB5,
0:08:31,0.00,-D7E,-151,5CE8BA,399,36B57A,-1ED4,
0:08:32,0.00,-D24,-138,D8C5DE,398,5FBADC,28933,
0:08:33,0.00,-C93,-123,-30E72C,394,4DA560,19A72,
0:08:34,0.00,-C80,-132,-342E24,394,43DDC4,A402,
0:08:35,0.00,-C06,-121,-2BD12E,396,4B4304,-135C,
0:08:37,0.00,-C0C,-13C,-5AFE2E,38F,469BFF,-2028,
0:08:38,0.00,-C07,-F6,-213E0F,39A,55D6BA,2A8AC,
0:08:39,0.00,-B6A,-13C,-D88398,37F,2CE80B,-1943,
0:08:40,0.00,-B96,-101,940D8D,385,5AB9EE,27A0E,
0:08:41,0.00,-B31,-10C,29936A,399,334FDB,-21C3,
0:08:43,0.00,-B08,-13A,-5A9899,39E,29EE62,-303C,
0:08:44,0.00,-ADE,-FB,-1D985,399,562BFA,1CFBE,
0:08:45,0.00,-AB0,-11C,-A0736C,395,308FFF,-2E78,
0:08:46,0.00,-AA3,-FC,-53F0FD,38B,56A9F4,1FE88,
0:08:47,0.00,-A39,-109,3AC237,396,58A5EE,20C68,
0:08:48,0.00,-A2D,-111,-CE9BD8,393,307D61,-2A6E,
0:08:50,0.00,-A05,-F4,-158DFF,391,4EF8E7,21C46,
0:08:51,0.00,-9D3,-F0,-693E6D,38C,293ED9,-2832,
0:08:52,0.00,-975,-E2,32EF46,39F,544398,13C28,
0:08:53,0.00,-95A,-E0,-5FF9B8,37D,37D2A3,-2D47,
0:08:54,0.00,-878,-F2,-652AF5,361,43FEB2,-1DF9,
0:08:56,0.00,-902,-137,8ABFFB,394,46F7B4,5A14,
0:08:57,0.00,-905,-12C,-5E7491,381,33BC97,-22EF,
0:08:58,0.00,-8F1,-DD,2F4888,372,4EFE3C,63FB,
0:08:59,0.00,-8B7,-103,-33377D,36C,2E8525,-29FD,
0:09:00,0.00,-8CA,-F7,-355940,378,5A9240,140C8,
0:09:02,0.00,-8F0,-D1,-298516,357,55AE47,1F51D,
0:09:03,0.00,-8C1,-F9,-1059F,371,373A8C,-9B7710,
0:09:04,0.00,-8A5,-B4,61CA1E,368,14919C,5AF6B4,
0:09:05,0.00,-86F,-D9,10719,38A,5DFE02,221B0,
0:09:06,0.00,-876,-C9,35F2EC,35D,2C6B64,-2C7B,
0:09:07,0.00,-83A,-D5,8E71A6,35C,581D7A,22A13,
0:09:09,0.00,-81E,-F5,1EEB13,390,3C0294,-22FF,
0:09:10,0.00,-7DD,-C2,-480BD1,366,5A8DFC,240A,
0:09:11,0.00,-81B,-C0,-129CBB,344,46D4C6,1E93,
0:09:12,0.00,-77D,-E6,-C8F857,367,36BF58,-1CA1,
0:09:13,0.00,-766,-C1,36B897,374,518179,132DA,
0:09:14,0.00,-763,-E0,-BF573,376,33ED56,99,
0:09:16,0.00,-76B,-CB,3F1B73,36D,3FAF9C,-2C77,
0:09:17,0.00,-76D,-C2,818802,356,5A674D,2436E,
0:09:18,0.00,-727,-B5,-9A665A,376,2F5377,-23B8,
0:09:19,0.00,-708,-AE,-5FD6EC,363,4D6589,12598,
0:09:20,0.00,-732,-BB,-36F201,37E,356F8D,-26EC,
0:09:21,0.00,-6FB,-CF,8590CD,355,5A4011,19E2D,
0:09:23,0.00,-748,-120,401FF0,34C,49015C,252,
0:09:24,0.00,-6C5,-B5,-36D949,356,499965,5049,
0:09:25,0.00,-6D4,-B4,-2409EA,360,33934E,-2F2F,
0:09:26,0.00,-68D,-AA,9F6ABA,36D,590098,1E388,
0:09:27,0.00,-689,-B5,-1AA43,354,37C470,-2E78,
0:09:28,0.00,-684,-89,7BE232,367,5BC412,22BDE,
0:09:30,0.00,-6B2,-80,-221801,351,5B5F6E,29F16,
0:09:31,0.00,-674,-D6,50E5A5,338,36D8E5,-3114,
0:09:32,0.00,-641,-A2,-374349,353,5768A0,1A756,
0:09:33,0.00,-665,-94,242782,34C,3A624C,-2DC3,
0:09:34,0.00,-5FC,-AC,-5B46FE,343,303203,-28A4,
0:09:35,0.00,-62D,-B3,D78C12,348,5DFC1A,22FF4,
0:09:37,0.00,-600,-94,-139A93,348,569868,20753,
0:09:38,0.00,-62B,-BC,-39369F,344,598409,1F103,
0:09:39,0.00,-5BC,-C3,2624ED,339,3B2DBB,-2F1B,
0:09:40,0.00,-632,-BC,381838,345,417BF0,-1,
0:09:41,0.00,-5E2,-AD,9C38,339,3EEC77,-2A03,
0:09:42,0.00,-5E1,-B1,-C2B6A8,345,2CC186,-2E92,
0:09:44,0.00,-605,-65,91F5F1,33D,5A6684,2A57E,
0:09:45,0.00,-59C,-8F,28E9E2,349,3B0605,-32B2,
0:09:46,0.00,-5A3,-89,-6B7564,34C,31BE68,-1980,
0:09:47,0.00,-5C4,-A6,C23656,328,5C22A9,220DA,
0:09:48,0.00,-586,-85,5BCB6D,34C,3648DD,322,
0:09:49,0.00,-592,-94,229CA3,32F,56A13A,21EBC,
0:09:51,0.00,-57E,-93,2532F2,328,5C26A9,274BF,
0:09:52,0.00,-574,-B0,600660,33D,50D5D9,-2DF1,
0:09:53,0.00,-59D,-92,-8A10FD,309,56B2A7,2A53A,
0:09:54,0.00,-55A,-A1,-A82A17,335,332A1F,-4969,
0:09:55,0.00,-557,-94,76CE47,33F,589943,24E37,
0:09:56,0.00,-589,-C5,27B1BD,33A,3C4CB8,-2F1B,
0:09:58,0.00,-59E,-8D,-55D0F6,332,40205B,-2E78,
0:09:59,0.00,-512,-98,E27654,341,5370E2,24CE9,
0:10:00,0.00,-54F,-BE,-6BF6B0,330,34B692,76,
0:10:01,0.00,-51B,-9C,-51372,339,57F205,1A7E8,
0:10:02,0.00,-54D,-A1,13D7BC,316,3A2AA5,-34C0,
0:10:03,0.00,-521,-C1,779789,345,5A9FA7,AD04,
0:10:05,0.00,-4B1,-75,-4BCD2,327,-200A82,-10C0A1,
0:10:06,0.00,-4F0,-9A,-68A070,339,45C4F3,-13419,
0:10:07,0.00,-49D,-7D,-7E2682,310,13FB61,2812B,
0:10:08,0.00,-500,-7D,1EFEA5,323,371C6F,-3644,
0:10:09,0.00,-4D0,-A7,-43E59C,31A,5AE98F,-6DD,
0:10:10,0.00,-4AF,-9C,2F1465,327,3BDF33,-2748,
0:10:12,0.00,-503,-8E,-BD770,331,4C8B5A,1A345,
0:10:13,0.00,-4CD,-7E,804E27,326,5AE2AC,23070,
0:10:14,0.00,-492,-C3,F0759,337,3B9402,-20AE,
0:10:15,0.00,-480,-93,-6CDFB9,307,30D934,-423A,
0:10:16,0.00,-4CA,-8B,-236492,32F,599758,26A90,
0:10:17,0.00,-464,-8C,-42A57,312,3BD5D4,-2D23,
0:10:19,0.00,-491,-9B,B9A4E,316,35A2F1,-3F8F,
0:10:20,0.00,-47C,-95,-53C077,300,5CBDAF,-DC,
0:10:21,0.00,-490,-95,DC0474,319,52338A,101CC,
0:10:22,0.00,-4C5,-B5,-494361,313,317C7E,-2FE7,
0:10:23,0.00,-44C,-94,-DB02A2,319,56A547,27A3B,
0:10:24,0.00,-45D,-A1,-53DDB5,30D,343542,-28CF,
0:10:26,0.00,-486,-79,3E0A1,300,3AEA53,4877,
0:10:27,0.00,-446,-71,-39FA80,2F4,593F83,25E42,
0:10:28,0.00,-4C5,-C0,290A40,302,3D644C,-334D,
0:10:29,0.00,-3FC,-6B,67AEDD,325,48C4E9,-2C77,
0:10:30,0.00,-436,-79,256D9D,322,42E093,-30F5,
0:10:31,0.00,-427,-6C,-C0A60D,311,30B7FB,2ED,
0:10:33,0.00,-426,-7C,917E70,302,5AE431,2BDD8,
0:10:34,0.00,-449,-9B,DA3DB,304,3713B1,-2F41,
0:10:35,0.00,-423,-90,-6CD83A,313,373ABF,-2FC8,
0:10:36,0.00,-456,-7F,68AFAD,2FE,548DD1,244FF,
0:10:37,0.00,-4CB,-8A,8911DD,304,39CA83,-2495,
0:10:38,0.00,-405,-5E,2EAD33,2F1,5547AD,2128B,
0:10:40,0.00,-432,-99,54C4BD,2FB,5EFFFF,254A5,
0:10:41,0.00,-41B,-99,-CD6435,2F6,3F52AE,176,
0:10:42,0.00,-42F,-78,1E7796,316,56AB15,2205B,
0:10:43,0.00,-48D,-93,960C97,2F6,39ABFB,-2535,
0:10:44,0.00,-372,-66,-2D828F,2F7,5A0935,39DB4,
0:10:45,0.00,-43A,-8C,7082C,307,42D537,-273D,
0:10:47,0.00,-3EA,-72,-A71203,306,372390,-2B2E,
0:10:48,0.00,-412,-7F,-3EDEE6,301,5B1E6F,D91B,
0:10:49,0.00,-406,-50,-43082D,308,4D6A62,B28C,
0:10:50,0.00,-42D,-8D,5ECDB2,2F0,35AA97,-2984,
0:10:51,0.00,-3C5,-86,11000000,2F2,559AC2,1AFF7,
0:10:52,0.00,-3F8,-71,-6B5682,2EC,3CEC21,-2460,
0:10:54,0.00,-3E0,-7B,-6644DD,2F2,3F3F0F,1BD7,
0:10:55,0.00,-394,-6F,1409F5,2F3,5D3DD0,235D4,
0:10:56,0.00,-3AD,-76,-2C1FD3,2FB,3CF133,-2FF8,
0:10:57,0.00,-46C,-6F,-361F98,2E3,5B9E5A,2259C,
0:10:58,0.00,-3B1,-7A,1EE7EA,2E9,3E38A5,-3C8D,
0:10:59,0.00,-365,-94,3A6A65,2E1,4AF92C,-2523,
0:11:01,0.00,-421,-6A,-2CD4E4,2F1,589301,24526,
0:11:02,0.00,-42B,-6E,207BDC,2FE,3BF702,-2786,
0:11:03,0.00,-375,-75,5A481D,2DC,3A69F3,-1BF4,
0:11:04,0.00,-420,-77,5D847C,2DA,52600A,1F8B3,
0:11:05,0.00,-39F,-8B,-4DD4FF,2D0,2FBE66,-270D,
0:11:06,0.00,-37E,-63,790D8F,2DA,566528,278FA,
0:11:08,0.00,-398,-7B,1527FF,2EA,4E9168,23724,
0:11:09,0.00,-380,-5E,-396F15,2D9,330039,-1CED,
0:11:10,0.00,-360,-61,A21428,2E1,54DB5A,2339D,
0:11:11,0.00,-386,-95,-2164D5,2D1,2255CD,187,
0:11:12,0.00,-362,-78,1B4DB2,2C7,56CEF2,1EF9D,
0:11:13,0.00,-3B1,-5E,-40B08A,2D2,337785,-59E2,
0:11:15,0.00,-38E,-5B,-3F9A1A,2D3,5AD650,24EE9,
0:11:16,0.00,-3F2,-6D,24F65B,2EE,419439,-370D,
0:11:17,0.00,-38D,-76,-53B085,2E3,27E119,D8,
0:11:18,0.00,-350,-5B,16C0E2,2DD,5BFFC8,2990A,
0:11:19,0.00,-380,-7F,-7747DD,2CB,31BD91,-3008,
0:11:20,0.00,-34C,-5B,8BDDC5,2E6,57B074,1EE1C,
0:11:22,0.00,-365,-4D,C06F29,2C8,572D2C,26EB4,
0:11:23,0.00,-35D,-67,-CB10BB,2D0,346747,-29E1,
0:11:24,0.00,-366,-70,29CAE2,2CE,516A8D,16C31,
0:11:25,0.00,-352,-51,-6553C6,2C9,32EA64,-DDD5,
0:11:26,0.00,-372,-5B,A00E9B,2D2,5A0957,19FF0,
0:11:28,0.00,-331,-89,18DE3,2C1,3DDD0C,-1BEC,
0:11:29,0.00,-37E,-68,612DC5,2CA,2EF7C0,-2063,
0:11:30,0.00,-343,-62,4B6524,2D4,54D9C2,1EBAC,
0:11:31,0.00,-330,-5E,A79478,2BF,391158,-296A,
0:11:32,0.00,-316,-6F,83F65F,2D2,5A848D,23631,
0:11:34,0.00,-34D,-6E,1B273C,2CF,4096DB,-2E6E,
0:11:35,0.00,-33F,-7C,-5BCF4B,2B6,57DC98,CF7B,
0:11:36,0.00,-31A,-64,-66CD0B,2D1,525D3E,-3868,
0:11:37,0.00,-26A,-59,D5A9AE,2D3,4578F2,-2064,
0:11:38,0.00,-2E5,-75,59711A,2D1,4113ED,-264A,
0:11:39,0.00,-337,-69,-6DCBF,2B5,4516DB,1964,
0:11:41,0.00,-358,-56,-2C1253,2DC,304654,-2D35,
0:11:42,0.00,-30E,-63,-5D914D,2B5,55C062,2002D,
0:11:43,0.00,-316,-7E,237AB8,2BE,58CF89,1ECF9,
0:11:44,0.00,-30F,-7B,-C9A4D1,2C5,475755,-2DC6,
0:11:45,0.00,-30A,-57,1160EE,2CA,3E912E,-2595,
0:11:47,0.00,-2E5,-5C,-579A19,2C0,2474B0,-24F8,
0:11:48,0.00,-324,-34,6F6D65,2B1,5936F7,24B6D,
0:11:49,0.00,-300,-64,629C3A,2AF,314FA3,-4684,
0:11:50,0.00,-2EA,-53,688D31,2CA,606901,EBF9,
0:11:51,0.00,-303,-65,-633B6F,2C6,56B8E7,22190,
0:11:53,0.00,-2D9,-4F,-1F43B6,294,3205C8,-266D,
0:11:54,0.00,-2E6,-68,81343F,2D6,5D2A03,2111F,
0:11:55,0.00,-2D3,-4F,2DFA52,2B1,3B17D9,-2D19,
0:11:56,0.00,-301,-90,-61CE37,2B5,60961F,-199A,
0:11:57,0.00,-322,-33,-73792E,2A9,5C6CF4,25B98,
0:11:58,0.00,-2E9,-59,-9C7263,2BE,338E73,-2472,
0:12:00,0.00,-2F3,-5B,-35CD9C,2AE,5452D9,2AEBD,
0:12:01,0.00,-2C1,-66,18B2FF,29F,302181,-249C,
0:12:02,0.00,-2F3,-5D,5CC966,2AA,50531A,-2F06,
0:12:03,0.00,-2C2,-67,16CBE,2B6,493715,-63F,
0:12:04,0.00,-2AD,-51,258225,2B0,5CC7FC,220D6,
0:12:06,0.00,-270,-7A,3E52B3,2BC,5DC31C,-29CD,
0:12:07,0.00,-2BF,-57,-40B4E7,2B6,56B28A,B605,
0:12:08,0.00,-2CB,-4B,51A195,2CE,3EB957,-17E6,
0:12:09,0.00,-2A4,-7D,-821879,298,5C4C35,2E1EF,
0:12:10,0.00,-299,-68,-833888,2C3,359E21,-22F2,
0:12:12,0.00,-2E0,-69,-CADF89,2A8,53CF0F,1B710,
0:12:13,0.00,-283,-54,-FBF7B7,2AD,56F693,1C6E5,
0:12:14,0.00,-295,-78,A86296,2B9,487382,-20CA,
0:12:15,0.00,-28A,-60,-5C6E75,2B7,520FB8,-277C,
0:12:16,0.00,-2CC,-65,7EC3C,2A5,447EC1,-2EEF,
0:12:17,0.00,-2D4,-3C,-56F601,286,38BFD8,-2FBF,
0:12:19,0.00,-2A5,-75,-C23BA8,2A3,5A286A,2931C,
0:12:20,0.00,-2A2,-84,-386A08,2A4,337E67,-2C9F,
0:12:21,0.00,-299,-68,-5DE0C6,297,4CA3F8,-2815,
0:12:22,0.00,-339,-72,1A3A,2AE,523155,4B1,
0:12:23,0.00,-2A1,-82,-8FE88D,2A5,3E2513,-1882,
0:12:24,0.00,-266,-37,-E8C58F,2A8,4A747E,3743,
0:12:26,0.00,-28F,-45,1733B5,286,613C15,24278,
0:12:27,0.00,-2AD,-52,-414773,2A0,600B1B,136E,
0:12:28,0.00,-2B4,-5A,274EFD,299,3B1E9A,-217A,
0:12:29,0.00,-29B,-47,-4DA7E1,298,571ED4,-22E2,
0:12:30,0.00,-2AD,-31,1E29BF,299,32E0EC,-2920,
0:12:31,0.00,-23B,-49,57D351,2A6,4CEDA3,-2F4C,
0:12:33,0.00,-26B,-17,-3F7197,2A3,62991F,268B3,
0:12:34,0.00,-2A0,-6F,18E4E2,2A0,439342,-2D19,
0:12:35,0.00,-293,-55,754CB6,28F,3B1B6C,-20F6,
0:12:36,0.00,-2C3,-47,1C40CC,2A9,56B4EE,1AC5C,
0:12:37,0.00,-28D,-47,-6FA948,2A0,305AEC,-337B,
0:12:38,0.00,-279,-65,836A45,280,57A3DD,1E19B,
0:12:40,0.00,-269,-58,-FCA7D,29E,570BF6,22D89,
0:12:41,0.00,-266,-56,627B13,290,3180BC,-A7D,
0:12:42,0.00,-25C,-4C,-11FDEE,29D,5C716E,2AC4E,
0:12:43,0.00,-282,-60,-612EDF,28A,2CF5C2,-AD89,
0:12:44,0.00,-2B2,-4C,-F4ED31,299,54904B,69E10,
0:12:45,0.00,-280,-5F,-4B3A43,287,3729BC,-25D6,
0:12:46,0.00,-28E,-2D,-386B84,295,5744F3,2046B,
0:12:47,0.00,-299,-4F,5F3AC,28A,405743,-2C84,
0:12:48,0.00,-2A8,-4E,7E150C,271,628B5F,-8668,
0:12:49,0.00,-277,-4D,-4F5E43,27A,37335F,-20F4,
0:12:50,0.00,-265,-56,D530FB,29E,37C0D1,-2956,
0:12:51,0.00,-258,-44,546B63,286,5601CD,1F56A,
0:12:52,0.00,-237,-33,578DC,288,3E63ED,-2942,
0:12:53,0.00,-238,-48,186C83,292,5C8778,228A6,
0:12:54,0.00,-29A,-45,14D487,284,3A7F09,-2F11,
0:12:56,0.00,-26B,-48,-B03DEA,27E,2CA3AA,-28F3,
0:12:57,0.00,-287,-45,93495D,280,510B5B,14425,
0:12:58,0.00,-25A,-47,227DE3,277,34A5E3,-2A6D,
0:12:59,0.00,-26F,-6C,3D8183,290,2BEDC3,-1E8B,
0:13:00,0.00,-26A,-20,898A0E,28E,5A73B6,23026,
0:13:02,0.00,-29E,-25,-F4AA3C,293,5A6AE8,267BF,
0:13:03,0.00,-23E,-4B,-8ACE1E,287,2DB602,-25DD,
0:13:04,0.00,-24B,-59,8827B0,286,5AC27A,25588,
0:13:05,0.00,-278,-47,127EE0,289,3B53A1,-2BDE,
0:13:06,0.00,-270,-34,43EC7A,26A,5AC7CF,-469A,
0:13:08,0.00,-27E,-48,-A4000D,29C,566486,1E86F,
0:13:09,0.00,-24E,-55,-99AAD3,290,170E73,-7ACA,
0:13:10,0.00,-267,-3E,5D1EE9,293,4A6E4E,-F667D,
0:13:11,0.00,-25A,-5B,DFAA27,28A,2461CE,-51830,
0:13:12,0.00,-24E,-3B,DFAA3A,291,1FDB4B,-44290,
0:13:13,0.00,-238,-35,DFAA38,289,3B8C4D,-8A0F8,
0:13:15,0.00,-281,-36,DFAA2B,270,412C19,-C8E6,
0:13:16,0.00,-23F,-72,DFAA5C,272,235F7C,-338A4,
0:13:17,0.00,-22E,-6B,DFAA3D,26D,3E2314,-4AE0D,
0:13:18,0.00,-25F,-76,DFAA17,296,2A9C59,-3F39B,
0:13:19,0.00,-248,-5C,DFAA29,274,421E05,-47193,
0:13:20,0.00,-277,-4C,DFAA29,27F,2E8433,-3DF95,
0:13:22,0.00,-214,-45,DFAA2E,285,420A3E,-2C066,
0:13:23,0.00,-291,-4C,DFAA32,278,3F79AC,-9EB39,
0:13:24,0.00,-20E,-5B,DFAA2B,276,2F4967,-72D83,
0:13:25,0.00,-203,-3C,DFAA39,294,1F46DB,-46FAC,
0:13:26,0.00,-236,-38,DFAA2D,275,40C63E,-33EE5,
0:13:27,0.00,-241,-6B,DFAA35,24E,21C8CF,-2C256,
0:13:29,0.00,-21F,-36,DFAA37,265,3943F5,-9644E,
0:13:30,0.00,-22A,-5A,DFAA3D,28D,77B7F2,-1A9B3,
0:13:31,0.00,-252,-45,DFAA3B,27C,29FA80,-8DAC3,
0:13:32,0.00,-22A,-16,DFAA31,273,3B6E29,-B94E2,
0:13:33,0.00,-22E,-27,DFAA3A,282,28FA00,-3CCCC,
0:13:34,0.00,-22E,-48,DFAA31,2BB8,42A937,7455D5,
0:13:36,0.00,-28F,-34,DFAA2C,A34509,1D2F0,16B0E6,
0:13:37,0.00,7D6D58,-53CC84,DFAA29,A31602,-27DE7,-1BECEA,
0:13:38,0.00,7DE3F2,-5171FD,DFAA28,A314E9,-E24FC,331D0,
0:13:40,0.00,7E117B,-51B4BD,DFAA3F,A2FD03,1ED135,159920,
0:13:41,0.00,7E1B96,-51E417,DFAA39,A2F5D4,29B46,44F99,
0:13:43,0.00,7E23AB,-5231FD,DFAA28,A2DBCE,34A2DA,-20EDEF,
0:13:44,0.00,7E243A,-5225FD,DFAA20,A2F0B3,20BDEE,12B220,
0:13:45,0.00,7E27C4,-5217E8,DFAA46,A2EF0A,3CEF00,AAEE4,
0:13:46,0.00,7E2A6D,-520E5C,DFAA3D,A2ECA3,125BEC,DDDBE,
0:13:47,0.00,7E2989,-520447,DFAA3D,A2E21B,6C8DA,14120,
0:13:48,0.00,7E2A5A,-521BB9,DFAA34,A2EB05,-56D33,-3B47A7,
0:13:50,0.00,7E2E4E,-5250D1,DFAA23,A2E7B4,-B949,-1540B,
0:13:51,0.00,7E30A9,-523E4B,DFAA39,A2E7B4,D4F9B,6077,
0:13:52,0.00,7E2ED2,-523214,DFAA2D,A2EAB4,-CACBA,-19E1B5,
0:13:53,0.00,7E30B7,-52248B,DFAA1F,A2E856,224B0B,-C08F2,
0:13:54,0.00,7E2E72,-521CDE,DFAA38,A2E84F,-3B011,20EE15,
0:13:55,0.00,7E2EF1,-521D1C,DFAA0B,A2E987,24A7C0,189A03,
0:13:57,0.00,7E2FFB,-5281EB,DFAA2A,A2E512,285619,-D491,
0:13:58,0.00,7E30CE,-527752,DFAA22,A2DB75,2DCD12,216531,
