TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:07:37,0.00,-2EC17D,-7,4AD25B,5A,3DE33B,119,
0:07:38,0.00,-16760F,24,B0192A,4C,2C7227,-3980,
0:07:40,0.00,-3022C9,-1,-A6A92,67,5A8BDE,23E49,
0:07:41,0.00,-35683D,3,C878FD,6F,33D45C,B7,
0:07:42,0.00,-19E829,-1D,-2629CB,5F,28B2F8,F1,
0:07:43,0.00,-27B9CF,22,-A3C27B,50,567191,24E13,
0:07:44,0.00,14D41B,A,-93FA7F,61,2E015E,7E,
0:07:45,0.00,-1153BF,0,-A59BF9,73,57D2FD,27156,
0:07:47,0.00,133969,-14,-80900E,65,533DB2,22319,
0:07:48,0.00,-1039AA,-D,-49709A,73,31A6FB,-39C5,
0:07:49,0.00,-EC8A7,5,823617,50,2B4E62,D8,
0:07:50,0.00,-1CD5E1,6,-A36550,5B,46A1F7,6323,
0:07:51,0.00,-23D34B,26,-23F40E,5E,395059,-383A,
0:07:52,0.00,-272421,-6,-1511FA,68,449E68,1E5,
0:07:54,0.00,-A4B38,8,-85EBEE,43,5641E0,22A11,
0:07:55,0.00,340B3,-2C,C58CBE,6E,38D83A,E4,
0:07:56,0.00,-18A376,-5,-94F4A0,66,47B0F7,165,
0:07:57,0.00,82907,2,-629E1B,54,3B736D,119,
0:07:58,0.00,1D270,A,-199A30,49,27C16D,10B,
0:07:59,0.00,F94B4,-14,-973353,68,572F9F,2149F,
0:08:01,0.00,813AA,-29,D03810,5C,550C7C,297BB,
0:08:02,0.00,-FA3E5,-25,90FDCC,43,2A177E,7E,
0:08:03,0.00,-24203A,8,-95936A,62,4194E8,165,
0:08:04,0.00,-2707AB,-1E,-534718,77,4396D0,-B6F,
0:08:05,0.00,-1DCAF9,-8,-291B3B,54,27DFEE,E4,
0:08:06,0.00,-29C230,16,-711CED,3C,5887CD,2950D,
0:08:08,0.00,-484C6,8,-6DA1CB,5F,33DC5F,-1,
0:08:09,0.00,-108EDA,-9,-117074,71,613E6D,1D52,
0:08:10,0.00,-1A97DE,-19,-71639E,58,4051A5,-25D5,
0:08:11,0.00,-106CF,9,-BE1C6C,59,272BD5,F1,
0:08:12,0.00,-11D272,2,-95C607,53,56BD95,218CF,
0:08:13,0.00,-11DDCC,-8,-7B1CAD,53,29A910,B7,
0:08:15,0.00,-10C0C7,-8,-A20F5,5C,57EE94,1AFC9,
0:08:16,0.00,-1BFA15,-10,4D86C2,5E,4C76AB,FE7C,
0:08:17,0.00,-17F930,-F,-AB18B7,5C,2D8854,A2,
0:08:18,0.00,-8C455,-5,8BEFC2,40,434322,-251,
0:08:19,0.00,-69C1D,9,A69661,6E,330A10,D8,
0:08:20,0.00,-28A2,-11,-A85D21,55,5ACCD0,1CF1F,
0:08:22,0.00,-127225,1,90BFBA,8D,590F39,1CCC6,
0:08:23,0.00,-D445E,-11,CCFA2B,73,37E1A4,F1,
0:08:24,0.00,-20ED05,1F,732899,4C,288DA5,CC,
0:08:25,0.00,-2C9B87,-6,-8680EA,6C,57712B,1DEC1,
0:08:26,0.00,1FA439,-C,-6CDE9,53,2B4FAF,B7,
0:08:27,0.00,271734,-11,-B7BC24,8C,3D7AE0,-DCA,
0:08:29,0.00,A29BF,21,-1F50F3,63,5BA0A8,2395D,
0:08:30,0.00,-24806,8,8C3F20,3E,27ABE1,C1,
0:08:31,0.00,-12947F,13,-75B1B1,59,54475D,1F3BB,
0:08:32,0.00,-DB899,-E,B2399,50,2B4799,AC,
0:08:33,0.00,-3C7073,-1,79EAB7,70,56C91B,CE70,
0:08:34,0.00,A345,10,-5870C5,65,357F76,F1,
0:08:36,0.00,329A8,-8,A16A53,51,3CA0AC,2F82,
0:08:37,0.00,-148071,3,-979A7,4E,5822CE,21D35,
0:08:38,0.00,-136598,27,-166EDB,60,326E61,F1,
0:08:39,0.00,-130BA8,-9,-1A038E,58,3E1716,136,
0:08:40,0.00,-24BBED,A,4A5972,5F,4A835F,E3D2,
0:08:41,0.00,-311383,-16,-16F9B4,71,272746,CC,
0:08:43,0.00,C171A,-13,-84FE31,5A,58BF44,202C9,
0:08:44,0.00,-811A1,0,-39676B,5A,36E415,1C4,
0:08:45,0.00,-944DA,-1D,A2B57E,6F,2A7DA6,AC,
0:08:46,0.00,-2B7261,F,63197A,55,4BE065,C34F,
0:08:47,0.00,-1E5D10,-8,-5649,52,2C8823,AC,
0:08:49,0.00,-151DE4,0,9D76DF,5D,575332,1EEFA,
0:08:50,0.00,6938A,A,D86478,51,56B5B2,22571,
0:08:51,0.00,143B0C,18,-200BA6,47,326E81,CC,
0:08:52,0.00,-61FA2,1E,-4C2530,7F,49F7F9,1F042,
0:08:53,0.00,-91BF4,-28,-BD088,5D,27EEE1,C1,
0:08:54,0.00,-BF40D,1D,-B4C8C2,6A,3C43BA,-27C1,
0:08:56,0.00,125DF3,4,9DA760,70,2ECA3A,D8,
0:08:57,0.00,284F1D,33,-96C449,4C,2B6141,-1,
0:08:58,0.00,1A6A1F,-11,106BC8,71,56ACC2,2450D,
0:08:59,0.00,-422E5,14,-65B50,52,2F5BA6,99,
0:09:00,0.00,E5567,8,-ADB49A,49,4971AA,4901,
0:09:02,0.00,735D3,-26,-7CD4F5,47,318DA9,D8,
0:09:03,0.00,6E922,-1E,-7A5109,7B,57F7BB,28438,
0:09:04,0.00,-131FC,-1,CE98EE,6F,5408A5,25622,
0:09:05,0.00,-CE1DB,-F,-2135B2,4F,2F34FB,199,
0:09:06,0.00,-E4852,-2,1429FC,61,561FBE,20D3A,
0:09:08,0.00,152A90,0,A07F7A,53,2A7C0C,87,
0:09:09,0.00,-99529,-6,-BAA8C7,5F,3AD661,31F4,
0:09:10,0.00,-C305A,1B,1D1ED1,52,302CCD,C1,
0:09:11,0.00,-2ADA5B,-E,B64BC0,80,44AE23,-2AE1,
0:09:12,0.00,-1533B5,-F,B15A47,51,3A2991,F4C,
0:09:13,0.00,-6EAC8,5,-D5764,5B,2CD75E,C1,
0:09:15,0.00,-1498B8,C,-A5137D,55,41268A,-FD2,
0:09:16,0.00,-DE5F7,0,429473,63,35695B,F1,
0:09:17,0.00,-1AFED,-11,-952BA9,66,455C1F,165,
0:09:18,0.00,-1BF989,-5,-A8D9F4,69,4C71DA,10F61,
0:09:19,0.00,-12AC7,-F,C56A77,5E,2FF766,CC,
0:09:21,0.00,1C651,-12,-96B102,53,44E807,199,
0:09:22,0.00,103724,3,5A744C,67,38006F,127,
0:09:23,0.00,2389E6,-1E,-B9ADBD,52,3B8C1D,136,
0:09:24,0.00,-59DDE,-3,-6E7A98,63,4E5EDD,F119,
0:09:25,0.00,-AE8E4,-1A,-401A0E,61,520F2C,1FE64,
0:09:27,0.00,-10B6D3,-17,-8CB36B,60,34C7C8,CC,
0:09:28,0.00,-1B8ED2,14,-BCE00A,55,4AD5A7,C519,
0:09:29,0.00,-1C6240,C,BA6CE5,56,32F2AC,A2,
0:09:30,0.00,-1CD267,12,-7F497,59,52FB69,D7AD,
0:09:31,0.00,-235F3D,-4,C9AFF9,59,3180D4,CC,
0:09:32,0.00,648A6,19,-95C7EF,56,3452CF,-1,
0:09:34,0.00,-185E0,36,-6D8BD8,5D,58D17D,23C99,
0:09:36,0.00,1162D6,4,-A02BE4,66,579040,23DF4,
0:09:37,0.00,C3DFA,24,-3C650E,68,30E035,E4,
0:09:38,0.00,-117934,-2B,8FAA21,67,31B4E4,119,
0:09:40,0.00,1479F3,7,-84285B,5D,4FC948,15248,
0:09:41,0.00,E5267,-1,310879,66,5D6EB5,2A9C5,
0:09:42,0.00,9833B,-13,-8D3A58,51,31A749,6E,
0:09:43,0.00,-5F5B3,-1D,-A05621,67,57C319,13578,
0:09:44,0.00,-18EFB4,30,-6367AC,5D,36ACED,B7,
0:09:45,0.00,-6A549,-14,-8223FC,55,5BE5A2,284F8,
0:09:47,0.00,-D1E0F,-5,-A4C4AB,60,4A1727,E1B6,
0:09:48,0.00,-191C02,-13,-38E1B0,60,328D0D,CC,
0:09:49,0.00,-270D0A,-C,-B8F9B0,3D,3732CC,155,
0:09:50,0.00,-314DF,F,D746CB,73,417AE4,1570,
0:09:51,0.00,694AA,15,-979585,5D,26D271,D8,
0:09:52,0.00,2A4D3,-4,-4314E2,6E,593B9C,27AA7,
0:09:54,0.00,-63A8,1,53BF50,5B,5C5614,206FC,
0:09:55,0.00,-17DA77,4,BB2013,42,3DFA47,CC,
0:09:56,0.00,-3636B7,-27,-B6E9EF,4C,41AD62,-496,
0:09:57,0.00,1FFC4,-3,-54C912,48,2D2EDF,B7,
0:09:58,0.00,-18E450,-20,-924EB8,6B,5485E9,4D12,
0:09:59,0.00,-D8792,36,-258A83,45,37CA5A,FD,
0:10:01,0.00,187619,D,-8B0623,59,316AE5,-1,
0:10:02,0.00,5925C,10,-B19A92,4B,3FDF6A,7F17,
0:10:03,0.00,7D508,11,536A59,72,2FDC65,D8,
0:10:04,0.00,-17D1DD,-1,-A429A6,4E,5A471F,8F,
0:10:05,0.00,-AB0BC,-C,476E63,53,36F742,10B,
0:10:06,0.00,-BA88D,-E,82E22D,74,4333AA,119,
0:10:08,0.00,-164810,3C,-87BAC8,72,5DA6D5,28F56,
0:10:09,0.00,-9B106,-D,-5BD144,6E,3225D1,C1,
0:10:10,0.00,-1A56F5,-9,A760B5,6A,2812C8,A2,
0:10:11,0.00,-375D01,17,-7D5428,5E,483A2E,2FC9,
0:10:12,0.00,AE037,0,C4F1E7,6A,2F3889,-2FB5,
0:10:13,0.00,-BC2D9,-A,-83FA4D,62,582278,28AAD,
0:10:15,0.00,-44F96,1D,-A41E0E,3D,566915,26970,
0:10:16,0.00,1F131,33,10886,5F,28EEC2,7E,
0:10:17,0.00,-194809,-18,-BA60D8,65,480BBC,155,
0:10:18,0.00,-103ADA,-19,-58062E,5D,37BEAA,10B,
0:10:19,0.00,-1A9F24,-15,-BA02D5,64,270CA6,119,
0:10:20,0.00,-8E45A,E,-73441F,63,5895FA,216DD,
0:10:22,0.00,D8C43,-4,-4FC6C2,3D,589E3E,23A0A,
0:10:23,0.00,22433A,0,-18CECA,5D,3B38AD,-3395,
0:10:24,0.00,A5438,-3,7ABC5E,4F,55FBB8,26E34,
0:10:25,0.00,E1DAA,-3,-750063,52,2BDF30,A2,
0:10:26,0.00,-1C5891,10,-A528BF,75,4063AC,-16EF,
0:10:27,0.00,-110E2B,-14,2EBCA3,60,2A49D5,-36EF,
0:10:29,0.00,-592E9,13,-16E1A6,4E,42583C,-3868,
0:10:30,0.00,-266D71,-15,-B4C53E,61,506E4E,186A8,
0:10:31,0.00,-12481B,-E,-1FA042,65,2D856A,CC,
0:10:32,0.00,B1DB1,-1E,-B56F61,5E,4B735B,145,
0:10:33,0.00,-8ECAB,-1F,-1F0107,54,2EE3D3,10B,
0:10:34,0.00,-1497E6,1D,-BC69D4,6B,347AB8,-2F79,
0:10:36,0.00,-115837,E,-1CA51C,5B,552F1C,1B48F,
0:10:37,0.00,22BE,1,4184C2,70,5606AC,2577F,
0:10:38,0.00,-A514A,-27,-A93419,52,2DF093,CC,
0:10:39,0.00,57A60,-14,-B96256,59,401FAE,624C,
0:10:40,0.00,-17C836,-E,3E461B,70,36A7A6,C1,
0:10:41,0.00,-2152BE,-13,-BD520E,3F,5D0151,2601F,
0:10:43,0.00,-5EBFB,13,BAD89D,5C,52BAC5,22C84,
0:10:44,0.00,90DD6,24,-27B7E7,68,28A956,8F,
0:10:45,0.00,526EA,-C,27313C,63,572FC7,2001C,
0:10:46,0.00,-18019F,-4,-80C989,6F,2A062E,119,
0:10:47,0.00,-21854E,-A,-B87887,87,5119D1,16D9F,
0:10:48,0.00,-6A759,A,B9CF2B,5B,30EA90,87,
0:10:50,0.00,-17810D,0,7B495C,5D,494E24,81C,
0:10:51,0.00,-2AE1F1,-4,-A0799A,51,56F8A0,22788,
0:10:52,0.00,264C1,C,-CB6BF,4E,2E65E7,-307A,
0:10:53,0.00,2434B,-10,-A3D23,53,447DE3,3CAA,
0:10:54,0.00,-1847A8,-13,-56DA86,52,309B64,-2DAE,
0:10:55,0.00,-20036,-C,-85406D,55,59FC53,21CBD,
0:10:57,0.00,-87051,-8,-B32064,46,53FE41,231E5,
0:10:58,0.00,-EFD8E,-D,-643675,69,29BACB,AC,
0:10:59,0.00,-1A2A1,A,95E2B5,71,5CC920,-1FEE,
0:11:00,0.00,95BD,-1,-4A5CFE,40,341EDA,FD,
0:11:01,0.00,-927F5,13,705B47,71,27D80B,F1,
0:11:02,0.00,-2FD4D,3,-47C92E,60,5BFBC9,27F78,
0:11:04,0.00,-1ED49,20,-407A49,6A,5BEA59,1E5D3,
0:11:05,0.00,-23086E,-E,-272959,50,3D2160,C1,
0:11:06,0.00,-36678A,B,-A251E5,60,55C333,248FF,
0:11:07,0.00,-EFB98,10,AEB87D,67,2E0C24,-38A4,
0:11:08,0.00,-4E52D,4,-9AC1B3,5B,42365B,-1947,
0:11:09,0.00,-328E4,-6,-79E701,4F,2DA6CE,-3AA6,
0:11:11,0.00,2BCFE0,11,-8AE571,56,2C4E7F,-1,
0:11:12,0.00,2BA525,-1A,A79935,76,5A72BC,1D36B,
0:11:13,0.00,-48F73,-D,-4D91B1,74,3297C9,D8,
0:11:14,0.00,-DC63A,12,-BB80BA,83,47AD49,1AB,
0:11:15,0.00,-67AA2,14,AF297E,3C,342E32,10B,
0:11:16,0.00,-11D66F,19,-278988,78,387AD3,10B,
0:11:18,0.00,-226F99,4,-EB162,6E,598A1E,21935,
0:11:19,0.00,-2225DA,-16,-50871B,57,3102C4,A2,
0:11:20,0.00,-31C2F4,1,7877D5,66,453C17,155,
0:11:21,0.00,-2A1D20,21,-4EA396,7B,48EA8A,46DB,
0:11:22,0.00,-2A442F,20,98745E,6C,2905FA,165,
0:11:23,0.00,-18C3AC,C,-B3D310,6A,545E8B,1F68F,
0:11:25,0.00,17D67D,4,-46D35D,3D,576A1F,23A1E,
0:11:26,0.00,1E56B9,2A,-118CEF,54,3CA14E,23B,
0:11:27,0.00,11D1B1,5,E0D3C4,6F,34F5D6,E4,
0:11:28,0.00,26277C,-C,-986A84,5A,41BE8D,-3A73,
0:11:29,0.00,-395B5,-9,-266442,6E,47B7C5,81,
0:11:30,0.00,-24FC68,-26,-96625E,5F,2895F4,-3369,
0:11:32,0.00,1106D5,10,-1640C1,54,57CD6C,1D052,
0:11:33,0.00,-D4901,13,-7B3B8A,50,483358,64DC,
0:11:34,0.00,-A3451,-B,2FD9D2,5B,2ECB5E,A2,
0:11:35,0.00,A2E53,-13,-7CD56F,60,5A7E4E,22DCA,
0:11:36,0.00,-6BF6F,-29,BC7481,72,322951,99,
0:11:37,0.00,-29B76B,C,95975E,4D,4B2A5A,-6345,
0:11:39,0.00,-479A3D,8,-76B817,53,522AA1,18131,
0:11:40,0.00,-11A313,-2,9B2237,5A,2E5572,-31F4,
0:11:41,0.00,-596CD,14,-F14E1,61,5847A4,25A2D,
0:11:42,0.00,-B7E97,1,456903,56,37E1D8,-3F72,
0:11:43,0.00,11320C,-3,-D02A2F,4C,29452F,-FC89,
0:11:44,0.00,-13000A,-8,-3C09D8,6E,5916E7,26A3D,
0:11:46,0.00,5F79B,4,F1F122,5C,5125BA,1D145,
0:11:47,0.00,-B467F,0,-1E6989,5E,2A643E,99,
0:11:48,0.00,-1EE722,-35,-6D2FF2,54,56A9F0,22F34,
0:11:49,0.00,1A4F3B,8,-AD97E3,6B,2FBBE3,8F,
0:11:50,0.00,192396,-1,-74409E,5A,54100B,164EF,
0:11:51,0.00,-55E3A,8,B31A99,6A,302AAA,C1,
0:11:53,0.00,DCF97,-17,94E515,63,32C23B,-1,
0:11:54,0.00,1CBE28,18,79244A,3E,593F0E,-3241,
0:11:55,0.00,4BC64,C,9D110C,58,4CEF08,1078D,
0:11:56,0.00,F0BA,-2,827930,63,28EC5E,7E,
0:11:57,0.00,3C8C1,B,-7883A5,5D,4E35DC,F9DE,
0:11:58,0.00,-A13DF,3,-2DD61B,49,31760B,-2EFB,
0:12:00,0.00,-2C223,3,A41237,4C,3369A0,-2F1B,
0:12:01,0.00,-1586B,4,-691F9,4C,58DA05,240C3,
0:12:02,0.00,-E2328,14,C0035D,6A,33484C,-2DA2,
0:12:03,0.00,-2ABA11,3,-245167,53,591082,-2DDA,
0:12:04,0.00,-3485FA,-E,-5251C7,67,51E699,15208,
0:12:06,0.00,-CCC31,C,-A61C44,51,2E84EE,AC,
0:12:07,0.00,2B0AB,-1F,-846BBE,56,3726A5,-2782,
0:12:08,0.00,16F106,C,-BA4562,3E,4E4EE5,158C0,
0:12:09,0.00,-E60FE,A,-41880C,44,35915F,-33E5,
0:12:10,0.00,-17556F,-D,-9517F2,67,359DDC,-301C,
0:12:12,0.00,-54B4A,1A,-5FC561,35,58D480,22566,
0:12:13,0.00,-C575B,-10,A138EF,48,2A1469,7E,
0:12:14,0.00,-32D11,-24,8BA2B6,69,53D1BE,13107,
0:12:15,0.00,-1850C,-1E,-86D5D8,7D,4FC038,F221,
0:12:16,0.00,154795,2,D2CBB4,4C,3460F6,-394D,
0:12:17,0.00,6CB9E,-1C,-22B809,52,4AD2E6,-1,
0:12:19,0.00,-873FC,-12,-426B30,73,387139,272,
0:12:20,0.00,-1E6366,-16,-179143,5D,299F45,CC,
0:12:21,0.00,-1ED122,-25,B322C2,50,572F24,1906D,
0:12:22,0.00,-31EB7,16,-7C882E,5F,572DB9,25888,
0:12:23,0.00,14AE5B,-B,-3965DF,5F,38312A,99,
0:12:25,0.00,-15B615,17,81B663,4D,4580B1,-3999,
0:12:26,0.00,-1208C8,-9,12F3B4,67,55EAB3,25FB0,
0:12:27,0.00,1E5336,-D,-A60E13,53,344C88,-2D2C,
0:12:28,0.00,129CCD,-E,-63DEA,2D,349A21,-1,
0:12:29,0.00,-2AE57,-13,-6B0898,5F,577B9A,25B19,
0:12:31,0.00,-8AE01,29,AE1185,69,345A10,-3888,
0:12:32,0.00,-18DA80,-13,74E8E4,69,4C84A5,1D1,
0:12:33,0.00,-5744C,5,-4A4BE7,71,31998E,FD,
0:12:34,0.00,-3EEEC,3,-9AE87F,5C,28C939,E4,
0:12:35,0.00,-D7440,-3,-878466,71,5C3CAB,23CCB,
0:12:36,0.00,-29465D,E,B55CC4,61,36D7CF,AC,
0:12:38,0.00,-28587F,3F,-98EFA7,72,284A11,D8,
0:12:39,0.00,-1536C3,14,-80C266,75,587CB2,24205,
0:12:40,0.00,F685B,3,86E600,5B,317BC0,-35B2,
0:12:41,0.00,-2ABE3,31,-B00D7D,6E,5A98C8,22374,
0:12:42,0.00,A06E8,1C,3E1F65,53,58ADC3,1DCBA,
0:12:44,0.00,23EC08,-6,9BAE9B,5B,2BD0F0,-31FD,
0:12:45,0.00,38424,1C,-91F062,65,5E24CD,-7E7,
0:12:46,0.00,-117D6A,-1,F0A6D7,4E,32B5E9,-30E8,
0:12:47,0.00,-116138,14,-BDB77,69,2B8D23,-2FCA,
0:12:48,0.00,-248A5E,11,-7D0BC,6B,587C4F,16A5E,
0:12:50,0.00,-24638,-F,-7CDB48,56,44D20E,411F,
0:12:51,0.00,-4D82F,1A,-5DD6D9,4E,37B1B8,-34A0,
0:12:52,0.00,22A8B2,10,7DBC74,6C,292BDF,119,
0:12:53,0.00,65A66,-5,-7AFA9F,75,56FFF5,2AFA3,
0:12:54,0.00,-4C88C,-1C,10742E,4C,32351F,-3644,
0:12:55,0.00,-64B18,-1A,13CC6,64,586E26,225ED,
0:12:57,0.00,-11E8D0,D,-BC012C,5E,4F944C,8524,
0:12:58,0.00,-1A11F7,1A,-1E0DEC,58,340971,CC,
0:12:59,0.00,-311B97,33,753C37,49,46DE8A,-371B,
0:13:00,0.00,-17C624,-4,-5D7A4F,54,3A2437,-2C7B,
0:13:01,0.00,-4E580,-4,-CD092,58,2A1230,-2A15,
0:13:02,0.00,-1D2FA,6,6255FE,5C,575F98,255F4,
0:13:04,0.00,-63A5A,9,D85E77,5B,5E379F,1DC24,
0:13:05,0.00,-17F78A,-C,7DF1B8,54,282F94,99,
0:13:06,0.00,-2E4670,3A,-AB2F92,79,5B1F2E,25CEB,
0:13:07,0.00,64008,-10,D0D04E,6F,3472D4,-405F,
0:13:08,0.00,20EB0,-B,-99D38B,58,2870E7,-33B4,
0:13:09,0.00,-13E0F9,-1,-AB5A25,57,57ECBC,1E184,
0:13:11,0.00,1189FD,-B,-4E4AC3,5E,59DFFB,26FFB,
0:13:12,0.00,276521,-3,-1AA816,4A,28D3C5,-2F1B,
0:13:13,0.00,-3744D,30,-665A9F,63,57D191,1B16E,
0:13:14,0.00,-246BF7,-1F,CB63A6,4D,332868,-3567,
0:13:15,0.00,-1903C8,-19,-B9C171,52,465ADD,136,
0:13:16,0.00,C075,C,-223F16,5F,3CD9AE,-DF5,
0:13:18,0.00,-42244,11,54F9DF,4A,5AFE17,202B2,
0:13:19,0.00,-20A199,-D,AACA7F,5C,28F6EF,87,
0:13:20,0.00,-2024E,E,-BB6CB7,55,4964EF,-38E4,
0:13:21,0.00,-1A52D4,1D,-6815E6,72,36CC24,-2DB8,
0:13:22,0.00,-19C18B,11,B266CC,6D,28988D,-36E5,
0:13:23,0.00,-69EF9,20,-A5DC7C,4F,56A379,2CFA2,
0:13:25,0.00,36B64,16,-6D32E6,5A,56017D,1DB8A,
0:13:26,0.00,15314C,-17,-16B3E2,4F,2BFDA6,-2C84,
0:13:27,0.00,177509,E,-B9D59C,43,630EB4,-143C,
0:13:28,0.00,3E433,-19,4A3049,7B,368C71,-2D8B,
0:13:29,0.00,-2D70C,F,7848A2,72,2E3F9B,-2DC6,
0:13:30,0.00,-1FB19B,-D,-11CEE1,49,45656A,1DDD6,
0:13:32,0.00,-1068A3,-25,388E3C,60,56CC22,23EE7,
0:13:33,0.00,7246E,-1C,-7E8B96,50,2D45FF,-34DD,
0:13:34,0.00,66935,-5,-1416EA,4B,4EEDD7,-2F49,
0:13:35,0.00,1DD5A5,-1E,-1519DB,57,34CAE9,-298F,
0:13:36,0.00,2527F1,-4,-C2762B,4B,289299,-2CBA,
0:13:37,0.00,-A6F62,0,A3911,51,5740A8,1DEF0,
0:13:39,0.00,6C51B,4,-33F1B0,63,5849AD,28A29,
0:13:40,0.00,-7C245,C,-78058A,5C,2EF73B,-2FDE,
0:13:41,0.00,C9DB0,-10,-8448CC,39,4602B6,-2D64,
0:13:42,0.00,-119FFF,B,-6AE30C,5E,373EBB,-2185,
0:13:43,0.00,-115A6,13,-B89DE3,68,29F456,-2B86,
0:13:44,0.00,-2DD5E,32,-6A97F8,4A,34C1C4,-3416,
0:13:46,0.00,-27EFFA,-2,13FD6D,68,58D1AE,47CC,
0:13:47,0.00,30441,13,-741942,6D,2ED6D9,D8,
0:13:48,0.00,-3E1AA,8,-C37CA,5E,48A246,-3670,
0:13:49,0.00,BB6BA,7,-6DACF9,38,33D02A,-2F79,
0:13:50,0.00,8992B,E,-8C57A3,54,2C5DD6,-2B9E,
0:13:51,0.00,2EAFB,-12,AAB1FC,4F,416A4B,-2CD,
0:13:53,0.00,-5DA0B,-1D,-AB1CFE,4E,2D0823,272,
0:13:54,0.00,9CEA6,C,-5A659A,69,2E0F7B,-3321,
0:13:55,0.00,-1423CC,B,-1393E8,79,402338,-2B41,
0:13:56,0.00,-129909,12,-512162,51,325276,-26B1,
0:13:57,0.00,-231E51,-15,D1E564,56,28E954,F1,
0:13:58,0.00,-1B1142,-13,-7024AE,55,3B2122,-1E5B,
0:14:00,0.00,-CB954,22,82CF83,67,50125F,17DEB,
0:14:01,0.00,-1AAA8F,26,-7AA5FE,56,326895,-334D,
0:14:02,0.00,-34726F,16,-24012A,56,4D4350,-2CBA,
0:14:03,0.00,-23EF9D,-9,-4817D9,68,392545,-1DC0,
0:14:04,0.00,-2DD78A,A,-22C82D,68,28ACB5,-310C,
0:14:05,0.00,-3A00A8,15,-6CC177,65,32A7A8,-1F02,
0:14:07,0.00,-1B595D,-4,-6C9C99,7B,319570,-1EF0,
0:14:08,0.00,-9E051,2B,-533185,56,2D54EB,-2F86,
0:14:09,0.00,-3EB7A,4,-229F30,49,2B1B2A,-2B41,
0:14:10,0.00,8B457,1C,-847870,6E,321DC6,-2A80,
0:14:11,0.00,53F93,20,-97A49D,64,2D9C6C,CC,
0:14:12,0.00,7473D,-1E,-EBF1B,64,588E66,-1518,
0:14:14,0.00,-2FC76,C,-18DA6,67,57DDBF,46A8,
0:14:15,0.00,2208B,-1D,-7AFF66,6F,3449A5,-305A,
0:14:16,0.00,-50BBC,-9,-85A250,65,3B8D81,-2965,
0:14:17,0.00,-FA088,1,2D043D,50,340060,-18EA,
0:14:18,0.00,-127A74,1,24643,5E,28A7E1,-2AE1,
0:14:19,0.00,-E9BE1,17,-8187A1,5C,3FEE74,EDC,
0:14:21,0.00,-5157,1A,4E6E9C,58,54D980,21863,
0:14:22,0.00,-17E371,A,14BE1F,4D,2FDE13,-2953,
0:14:23,0.00,-70817,39,A4652C,57,5B7DF2,2009B,
0:14:24,0.00,-FDFAF,13,4DDEFB,56,3222E2,-292B,
0:14:25,0.00,79693,A,964693,55,3B99CF,-39AB,
0:14:26,0.00,CFB08,15,-6C3F8F,49,47CEC1,2D1B,
0:14:28,0.00,A440C,-A,-4312C6,50,519F82,1F77A,
0:14:29,0.00,-F6F86,-3,6B3A3D,53,29EF0F,-2FF0,
0:14:30,0.00,-DF103,28,-ADF4BE,75,589AB5,1C3DB,
0:14:31,0.00,-8BC37,24,-48F5B9,72,30CD21,-2FB5,
0:14:32,0.00,-21B79B,17,-BD583,4E,2D325B,-2E0F,
0:14:33,0.00,-123692,31,-4DB443,55,563846,282B7,
0:14:34,0.00,-E3B33,-18,-A5A9FA,64,2BFFB0,-2BD4,
0:14:35,0.00,59284,11,23BD6,5F,5934A8,15C6C,
0:14:36,0.00,289C3,7,3CD1C4,61,326E0D,-34AB,
0:14:38,0.00,-10E59B,1,-877487,5B,46ABD9,-30C0,
0:14:39,0.00,-1326C9,2C,D97C43,5C,3E2F24,-1895,
0:14:40,0.00,-135DCA,A,-6C8FC9,64,2E26E7,-3280,
0:14:41,0.00,-224E65,-1E,-981E89,74,4881C6,-2947,
0:14:42,0.00,-2C9C90,12,-669439,6E,3EAFF9,176C,
0:14:43,0.00,24CF1,-7,9F2F9C,50,2AD033,-2333,
0:14:44,0.00,-1C5D8B,-7,862713,52,5DEE8D,1A814,
0:14:45,0.00,E3E45,9,-671095,4F,3259A0,-2A62,
0:14:46,0.00,36D1F,5,-B04C60,4A,2F4D04,-26EC,
0:14:47,0.00,37E4A,B,-C7B7F4,82,45BC1A,-2C9E,
0:14:48,0.00,F593B,-19,-6004E6,54,2FA5AA,-1FA8,
0:14:50,0.00,96341,-D,-25B51A,62,36174E,-2D1D,
0:14:51,0.00,-175F6D,-3,-92DBC1,49,2C168B,-2AE1,
0:14:52,0.00,-16EC7E,-2C,D557C7,55,5C934B,F0D,
0:14:53,0.00,-2AECE1,-F,-38D697,5B,377C33,-273D,
0:14:54,0.00,-1A2B28,26,966852,55,3D8A1E,-2670,
0:14:56,0.00,-2ACD76,-A,-7A80DF,5F,639321,4FE2,
0:14:57,0.00,-2C6A28,-11,EA7352,5D,3A9956,-2E64,
0:14:58,0.00,-1DE575,-19,-98B05E,55,2935CE,-2E36,
0:14:59,0.00,-1ABA73,4A,-6685F4,53,52D2AF,21C9E,
0:15:00,0.00,-10FF18,32,-4710EE,53,306876,-387E,
0:15:01,0.00,-AD71D,1A,BE40CB,63,40FCC8,-2AC7,
0:15:03,0.00,-50F4C,12,20B97,4F,58DDEE,1E0B6,
0:15:04,0.00,-235FD4,-24,-64D74E,52,32A076,-2F38,
0:15:05,0.00,-37928B,16,-9A2BA,66,46281E,-2BD2,
