TIME,ALT,V1G,V2G,V12,CALV,IMON,TEMP
0:06:12,0.00,1000000,-8D4083,DF859C,E00C91,52F02,64DC6,
0:06:14,0.00,1000000,-8D8ED8,DF8500,DFD23E,4A40,-80833,
0:06:15,0.00,1000000,-8D780A,DF8562,DFF543,-E17E5,96BE0,
0:06:16,0.00,1000000,-8DB3EC,DF8671,DFFD02,4B255,7251D,
0:06:17,0.00,1000000,-8DB3EA,DF86FC,DF8BA8,36553,1509E6,
0:06:18,0.00,1000000,-8DB28C,DF86C6,E0343E,B20BB,7D202,
0:06:19,0.00,1000000,-8DB1A7,DF8632,DFD93B,3A062,-14E83F,
0:06:21,0.00,1000000,-8DB03D,DF854B,DF6DE9,-73478,-65CC1,
0:06:22,0.00,1000000,-8DAD6B,DF84AC,E07AD6,-C6D2,-8AAEA,
0:06:23,0.00,1000000,-8DAC18,DF856B,E028DE,-F4AC8,17A11,
0:06:24,0.00,1000000,-8DAA94,DF85AD,E0AB34,-14218,-AC6FE,
0:06:25,0.00,1000000,-8DA9C2,DF863C,E08911,20F16,18257,
0:06:26,0.00,1000000,-8DA87D,DF84EC,E0F2E8,18345,C07D0,
0:06:28,0.00,1000000,-8DA772,DF8522,E10407,-B71A,-5E72D,
0:06:29,0.00,1000000,-8DA745,DF85B0,DE004B,-14A3D7,-1C34A,
0:06:30,0.00,1000000,-8DA74C,DF8567,DE8433,125742,-299F9,
0:06:31,0.00,1000000,-8DA66A,DF8574,DE78FF,-895A9,-10009F,
0:06:32,0.00,1000000,-8DA4E2,DF8590,DE8B1B,-1DA1B,2A71E,
0:06:33,0.00,1000000,-8DA42E,DF85CB,DE2363,-11C5C9,EF5,
0:06:35,0.00,1000000,-8DA30D,DF84D5,DEB559,1CAD8,-A5446,
0:06:36,0.00,1000000,-8DA3D7,DF8428,E041F9,-1C559,-4A5F5,
0:06:37,0.00,1000000,-8DA147,DF8439,DF899B,-9802A,10F8E7,
0:06:38,0.00,1000000,-8DA323,DF85B0,DF6EE7,184F7,-865FE,
0:06:39,0.00,1000000,-8DA221,DF8460,DFBF21,9CC00,3B95E,
0:06:40,0.00,1000000,-8DA25B,DF861B,DE8485,140D89,-2F608,
0:06:42,0.00,1000000,-8D9F33,DF85C5,-8CF96,-1DD73,434BC,
0:06:43,0.00,1000000,-8DA100,DF83C0,-1096D2,-1F69A,5D0A3,
0:06:44,0.00,1000000,-8D9DF4,DF866F,-24D944,-76319,CB4E,
0:06:45,0.00,1000000,-8D9EC5,DF8493,-365CCC,74F7,-B2544,
0:06:46,0.00,1000000,-8D9F3F,DF8561,-37C365,B6439,81632,
0:06:47,0.00,1000000,-8D9EB9,DF84AB,-3552F4,-681FB,150113,
0:06:49,0.00,1000000,-8D9F8B,DF8464,-33274A,D439B,-C4297,
0:06:50,0.00,1000000,-8DA029,DF83E1,-239128,-1132C7,5378,
0:06:51,0.00,1000000,-8D9FA4,DF83F0,-2804EF,A2146,-9F587,
0:06:52,0.00,1000000,-8DA003,DF8506,-2D68C5,78946,-6617A,
0:06:53,0.00,1000000,-8DA03A,DF8288,-1872A,3F577,56D30,
0:06:54,0.00,1000000,-8D9E77,DF8460,-606BF,-7E737,11C55,
0:06:56,0.00,1000000,-8D9EC4,DF84DE,7DC2C2,AF08E,-2FBAF,
0:06:57,0.00,1000000,-8D9E1F,DF8535,7CFF6C,1B8F4,-19BDF,
0:06:58,0.00,1000000,-8D9E36,DF8539,9ED0A4,-6D94A,108B49,
0:06:59,0.00,1000000,-8D9E1F,DF8640,9E5921,-1781E,18C8C,
0:07:00,0.00,1000000,-8D9E84,DF853E,9E143C,FEA37,-63CB6,
0:07:01,0.00,1000000,-8D9E1A,DF857E,9EA8D7,2862A,-7BA56,
0:07:03,0.00,1000000,-8D9C35,DF861F,9C3250,91EB7,249EC,
0:07:04,0.00,1000000,-8D9E29,DF8528,9C4144,AC12D,-125376,
0:07:05,0.00,1000000,-8D9952,DF8489,9C1C6F,-2BB35,812B8,
0:07:06,0.00,1000000,-8D985A,DF86F5,9C19B3,-9433D,580DC,
0:07:07,0.00,1000000,-8D9787,DF851E,9C5D60,1CC9E,3AF62,
0:07:08,0.00,1000000,-8D9534,DF8569,9C4974,5833E,-BCAE,
0:07:10,0.00,1000000,-8D95FF,DF84E1,9BF0C2,-82732,9FC65,
0:07:11,0.00,1000000,-8D95AB,DF845A,9C1E40,-A1E6,-98679,
0:07:12,0.00,1000000,-8D978F,DF8608,9C2CAF,43483,104E89,
0:07:13,0.00,1000000,-8D97C6,DF8589,9C116A,32788,-A99BE,
0:07:14,0.00,1000000,-8D97E4,DF84EE,9BB0F2,CDAAF,78A1C,
0:07:15,0.00,1000000,-8D96DB,DF84FF,9BF67A,6BB6E,AD9AB,
0:07:17,0.00,1000000,-8D98C3,DF8620,9B57DB,95A2D,-87CFA,
0:07:18,0.00,1000000,-8D9A34,DF85D6,9B4F50,-11DA8,-32D3C,
0:07:19,0.00,1000000,-8DA0F4,DF8794,9B4B87,-8D446,CF0F,
0:07:20,0.00,1000000,-8D9B17,DF8ADF,9B3402,-DE341,-D5FFE,
0:07:21,0.00,AF9759,-8DA18C,DF8B9B,9B3F8C,1968,1335F,
0:07:22,0.00,AF9779,-8DA19F,DF8CD3,9B2DFC,-131975,556B9,
0:07:24,0.00,B000F1,-8D9108,DF8CE5,9AFA43,50576,806B6,
0:07:25,0.00,B00117,-8D8B86,DF8C70,9AF334,9689,B5C5A,
0:07:26,0.00,AFCCBC,-8D8D2F,DF8B60,9AF689,-AF3A4,-1586A,
0:07:27,0.00,AFF898,-8D8D0F,DF8BDE,9B3635,-8408D,-DA88D,
0:07:28,0.00,AFDA99,-8D8D1D,DF8DC2,9B4300,-36EA7,-181E2,
0:07:29,0.00,AFB2C4,-8D8B3E,DF8BD9,9B52BB,-DBCF0,157E2,
0:07:31,0.00,AFB55A,-8D8C03,DF8AC4,9B536A,-1DAFD,AC260,
0:07:32,0.00,AFA6EA,-8D7975,DF8A3C,9B23EE,-28B30,-2989C,
0:07:33,0.00,AFAA5E,-8CA069,DF8C52,9B3305,1E80,AB645,
0:07:34,0.00,AFAF1C,-F60E34,DF8A57,9B2F71,15B8,-F6480,
0:07:35,0.00,AFA69C,-F5BCB6,DF88B4,9B21EA,-35237,-1192C0,
0:07:36,0.00,AFA4E8,-F5A419,DF8A10,9B319D,-96278,-FA9AB,
0:07:38,0.00,AFA3C5,-F5A8D3,DF8862,9B3E3C,BB52,-BAB94,
0:07:39,0.00,AF9E56,-F5A5A9,DF8AFC,9B333C,-37B2D,-845F2,
0:07:40,0.00,AFA1EE,-F5A61F,DF898A,9B35C4,51B3A,-9BA5D,
0:07:41,0.00,AFA607,-F59ED7,DF8871,9B248A,-1EE5,-693EA,
0:07:42,0.00,AFA693,-F598C5,DF8AFB,9B23E2,-BA5D5,-4450F,
0:07:43,0.00,AFA5D1,-F5956F,DF8AF7,9B2CAB,-4C42A,-1B605,
0:07:45,0.00,AFAA4B,-F58C6B,DF888E,9B23B9,60EF3,-9B12B,
0:07:46,0.00,AFA704,-F58ACD,DF89BE,9B155C,-2D150,16AFE,
0:07:47,0.00,AFA63A,-F58A76,DF88AA,9B09E3,-498C,20514,
0:07:48,0.00,AFA43D,-F58B45,DF8ADC,9B03C8,72D39,1094BF,
0:07:49,0.00,AFA8FD,-F58BD8,DF8A1B,9AF308,5079B,-581C,
0:07:50,0.00,AFA75F,-F58A76,DF894C,9AEEF9,DC573,-E53CD,
0:07:52,0.00,AFAC30,-F587BB,DF89AA,9AEF59,-7ABAF,1F3CE,
0:07:53,0.00,AFA9A8,-F588FD,DF8AAC,9B01DC,7F03C,-155BA9,
0:07:54,0.00,AFA8F5,-F5885D,DF89EF,9AEE19,-46225,12071,
0:07:55,0.00,AFAB8C,-F587FF,DF8839,9B02E7,-6FB9D,15531,
0:07:56,0.00,AFAAF0,-F58771,DF89F0,9B10AD,B2970,E9D3,
0:07:57,0.00,AFAA2C,-F58774,DF8A7F,9B19DD,E21C,24FEE,
0:07:59,0.00,AFAA14,-F586E4,DF8A6F,9B0E4D,4E323,E994A,
0:08:00,0.00,AFA910,-F58762,DF88F5,9B1CC0,-6C8F6,-80612,
0:08:01,0.00,AFAA36,-F584B1,DF8A77,9B21E8,-1FB76,8B2C,
0:08:02,0.00,AFA822,-F584BD,DF87B4,9B1BCF,-284AA,34687,
0:08:03,0.00,AFAE11,-F58678,DF89BD,9B1D87,-871A,-3AE87,
0:08:04,0.00,AFACC0,-F58539,DF8980,9B1024,-2E0B1,-63740,
0:08:06,0.00,AFAE20,-F5880F,DF87A8,9B079F,1CD93,DA404,
0:08:07,0.00,AFAC16,-F58646,DF884D,9B1BE8,-29C9E,-38E6,
0:08:08,0.00,AFA9D7,-F585C7,DF8B64,9B24E7,-A2854,-B67F0,
0:08:09,0.00,AFAD75,-F5841C,DF8AB7,9B1FEB,907A1,-6A23D,
0:08:10,0.00,AFAE3E,-F58281,DF8990,9B2111,-103F2A,-1B7B7,
0:08:11,0.00,AFAEFE,-F58276,DF89E5,9B2C52,E2EDF,3C2EC,
0:08:13,0.00,AFAAC3,-F5816E,DF89A2,9B227A,-47E4B,-E2267,
0:08:14,0.00,AFA8E8,-F57FF7,DF89ED,9B201D,-12283,-DEC2C,
0:08:15,0.00,AFABAA,-F57D16,DF8A24,9B2B85,-3EB76,579F7,
0:08:16,0.00,AFAAF9,-F57DEF,DF8A4B,9B270F,-99DC1,2AC67,
0:08:17,0.00,AFA8E0,-F57CD0,DF8A10,9B2933,2BEA0,-42314,
0:08:19,0.00,AFAD7D,-F57B52,DF8AB9,9B2081,-7F0D3,-66DDA,
0:08:20,0.00,AFA970,-F579C0,DF8967,9B2896,-BBAD,381A8,
0:08:21,0.00,AFAC69,-F57758,DF891A,9B30A1,3C6C2,3C068,
0:08:22,0.00,AFACD0,-F577BB,DF8770,9B39AC,-52D92,-2B6BB,
0:08:23,0.00,AFAD5B,-F57799,DF8981,9B3D29,-14D126,-8ACBE,
0:08:24,0.00,AFAED6,-F576FE,DF8AC1,9B3C5F,6725E,-803E0,
0:08:26,0.00,AFA9EC,-F57921,DF8B66,9B2B38,-36E93,-73007,
0:08:27,0.00,AFAC66,-F577B4,DF8A2F,9B380B,-C2950,2AA82,
0:08:28,0.00,AFAB70,-F574FE,DF8A4E,9B2A93,752D7,-E3BD7,
0:08:29,0.00,AFAD9D,-F574F2,DF89B3,9B261A,-77E9,-582A6,
0:08:30,0.00,AFAB96,-F57685,DF87EA,9B2E96,22D79,-6FA07,
0:08:32,0.00,AFAE14,-F5754D,DF8910,9B2C70,-33A38,203F8,
0:08:33,0.00,AFA8F0,-F5757C,DF8925,9B4054,73F08,-2B5C6,
0:08:34,0.00,AFA86A,-F572EA,DF88D5,9B3810,-23651,-29368,
0:08:35,0.00,AFAC7C,-F5735A,DF89AE,9B3218,-5672,-8011E,
0:08:36,0.00,AFA771,-F572F5,DF89CC,9B25AA,185DB,-49FD4,
0:08:38,0.00,AFAB05,-F573A6,DF8947,9B3AF7,5EF62,-A69F8,
0:08:39,0.00,AFAA33,-F57259,DF8870,9B43DB,27215,-8296F,
0:08:40,0.00,AFA978,-F5727B,DF8978,9B4B91,-16ABA,-F0F96,
0:08:41,0.00,AFA8CE,-F5756B,-21DC9C,9B54DF,-28663,-89381,
0:08:42,0.00,AFAB71,-F57475,-1C579C,9B5E68,8BDB2,7A709,
0:08:43,0.00,AFAB8D,-F5732C,-1D3819,9B64C6,-16DCF2,6140D,
0:08:45,0.00,AFAE01,-F570C6,-1B72D3,9B66A6,-2C0E2,-EB77,
0:08:46,0.00,AFAE0D,-F571B0,-251E43,9B6D59,8FB3,-51CDC,
0:08:47,0.00,AFAC70,-F57066,-1B4964,9B5EA0,-5C6AF,456F1,
0:08:48,0.00,AFAAA8,-F571CE,-244A77,9B6B05,-8DA5,-BB94F,
0:08:49,0.00,AFAC6A,-F57235,-22FC5D,9B6C5B,-93B8,23909,
0:08:51,0.00,AFA93D,-F571EA,-1B0F68,9B7105,-6B922,40605,
0:08:52,0.00,AFAB2C,-F572D2,-1E2AE4,9B6B68,5F9CF,C6A44,
0:08:53,0.00,AFAFC2,-F57140,-1AA04C,9B5ECD,-E90B1,26CF5,
0:08:54,0.00,AFAE27,-F5717F,-1B388D,9B6AED,1191B9,-8DADA,
0:08:55,0.00,AFAC42,-F57156,-16F293,9B7116,-645FD,81811,
0:08:57,0.00,AFAE93,-F5709B,-19B895,9B7B82,-5EBB9,-7A2A0,
0:08:58,0.00,AFAD67,-F57126,-21A046,9B8267,100F7,74797,
0:08:59,0.00,AFAC36,-F570F7,-258D79,9B7B24,4429B,EDCE,
0:09:00,0.00,AFAF99,-F5702E,-15F264,9B7DE0,-A686A,4CDCC,
0:09:01,0.00,AFACE0,-F57033,-13C116,9B7FE3,AD1B4,11A4A1,
0:09:02,0.00,AFAFD2,-F570F3,-17B3E4,9B8B53,-C3FA7,-13EB1,
0:09:04,0.00,AFAFD4,-F56FD7,-167986,9B7947,B572F,-191E4F,
0:09:05,0.00,AFA9EE,-F57003,-1DE1E9,9B6F53,-396A5,2862C,
0:09:06,0.00,AFAD1C,-F56FE1,-2547C3,9B7B95,9031,-592B0,
0:09:07,0.00,AFAA59,-F56F1C,-1CFDFF,9B78F5,-4D7F5,-80A5B,
0:09:08,0.00,AFAC72,-F56EF3,-1F5AAD,9B6AC7,-1F614,60429,
0:09:10,0.00,AFAAF0,-F56EEC,-1BCA85,9B705E,-131D92,-549CF,
0:09:11,0.00,AFA996,-F56E51,-28189C,9B72CF,A5070,-B8AD,
0:09:12,0.00,AFA995,-F56EBF,-1968B4,9B7F5F,-68B37,-64479,
0:09:13,0.00,AFA89A,-F56DBA,-1B6042,9B6B56,-11C8C3,-31021,
0:09:14,0.00,AFACBB,-F56DE3,-27146A,9B7C86,2417E,-5173,
0:09:15,0.00,AFA9FD,-F56DC0,-1C8A5E,9B7E0D,-92D,788FE,
0:09:17,0.00,AFA921,-F56D95,-1F6419,9B78EE,-82574,-9810E,
0:09:18,0.00,AFAABD,-F56F1C,-1DE272,9B8063,4B602,-2F590,
0:09:19,0.00,AFAC53,-F56E5E,-20253F,9B908F,-75F69,A0600,
0:09:20,0.00,AFA725,-F56D41,-1D6155,9B8A2D,-6596,-94648,
0:09:21,0.00,AFA9CC,-F56EBB,-1BB8F3,9B7F73,-A0AE,7DFAC,
0:09:22,0.00,AFA961,-F14161,-1D0C17,9B8D98,-6D06,-6966B,
0:09:24,0.00,50C58C,-814665,-1BA348,9B9B60,279CF,-1D46B,
0:09:25,0.00,50D6E4,-2C6F3F,-16849B,9B94B4,6BA61,-896E3,
0:09:26,0.00,50DD1E,-293ED6,-17EA6C,9B9535,-DD6FE,-A7A1D,
0:09:27,0.00,50D7E4,-290341,-186528,9B95BB,6A2DE,546BE,
0:09:28,0.00,50DB8A,-28C52B,-19FECF,9B9C80,-72E41,-2A8E0,
0:09:29,0.00,50D4A5,-27FF23,-1BDC21,9BA2FC,-12DE2D,568BB,
0:09:31,0.00,50D2E6,-27DFEC,-1FCF14,9B8C33,4A7D7,-4ADA1,
0:09:32,0.00,50D489,-27A822,-1C0F8F,9B9423,-65A78,7C2A3,
0:09:33,0.00,50D5BF,-27BEAB,-1865FD,9B9894,78E33,-4D58F,
0:09:34,0.00,50DAAA,-27A00D,-1939AE,9BAEB1,8792,-154C0C,
0:09:35,0.00,50D4D3,-276103,-1968FE,9BAA1A,-DF80B,-A2E4,
0:09:36,0.00,50D245,-270C07,-1FC430,9B9BD2,E9409,2246,
0:09:38,0.00,50D4E3,-286E30,-1A553B,9B9AAB,-C632C,B3C6E,
0:09:39,0.00,50D510,-285CCB,-1A61EE,9B9B60,E61CD,6BB91,
0:09:40,0.00,512E6A,-2891A9,-1B1BA0,9B99A0,67142,AEEE2,
0:09:41,0.00,50CFE6,-28374F,-1CA792,9B9D32,-50016,-605DE,
0:09:42,0.00,5A36A7,-2DFF0D,-27D96D,9BA045,-14F517,75D07,
0:09:43,0.00,8E3CAD,-541F92,-12687F,9B970C,-27910,59082,
0:09:45,0.00,B3521B,-80782D,-1CEFD4,9BACFC,50E4B,8216E,
0:09:46,0.00,BE1E3C,-8AF83E,-1E0BC2,9B94AD,D217E,-1157B,
0:09:47,0.00,BFE3A9,-8E91D7,-2269E0,9BA458,-C71EA,-AEB91,
0:09:48,0.00,C0B2C8,-8FAF09,-12B4EA,9BA95D,35EB1,60783,
0:09:49,0.00,C0994B,-900AEB,-1BFF9B,9BAF01,42F27,-5875A,
0:09:50,0.00,C0989D,-8FC301,-1BD897,9BB8BD,859C4,5757E,
0:09:52,0.00,C0B5EF,-903370,-15455A,9BB1FB,-A8542,424A3,
0:09:53,0.00,C11591,-90D02B,-20B941,9BCEF2,-984F,-A1145,
0:09:54,0.00,E2F257,-ADC1EC,-2155D5,9BC961,97FEB,-E2CFE,
0:09:55,0.00,E28CE2,-AF82F5,-208F65,9BB7B1,-21A2E,2ADC2,
0:09:56,0.00,E21414,-AFA074,-16382E,9BB644,-6A0DC,6524,
0:09:57,0.00,E1CC12,-AF2991,-1DB74C,9BC414,703A9,-92461,
0:09:59,0.00,E2156A,-AF7824,-1E9052,9BC525,-3088D,318A2,
0:10:00,0.00,E25A77,-AF42A6,-19901F,9BC6A9,-1B3DE,-EB005,
0:10:01,0.00,E19969,-AF5747,-12417C,9BD6A3,ED84E,EEF05,
0:10:02,0.00,E20F77,-AF2FB9,-1BE4F9,9BD065,-96054,-437D9,
0:10:03,0.00,E21286,-AF91E8,-1C86BF,9BCAA4,C853B,662DF,
0:10:04,0.00,E2126C,-AF8DF7,-1BB08E,9BC84A,-C3259,-37C9F,
0:10:06,0.00,E21386,-AF9965,-1CC813,9BBA28,-3EDE0,1BF5,
0:10:07,0.00,E21846,-AF4EBA,-184208,9BAB96,332DD,4CEAA,
0:10:08,0.00,E21655,-AFCABD,-1BB1A5,9BBDA9,42FD2,8401F,
0:10:09,0.00,E2144F,-AF5C56,-20E8F6,9BD31C,4B41E,-11037,
0:10:10,0.00,E2142B,-AF9A3A,-1A1FAA,9BC6FA,E5E30,-147569,
0:10:11,0.00,E2133E,-AF8BDA,-1B278F,9BBFFF,-B244,71755,
0:10:13,0.00,E21653,-AF7FD2,-1C5B2C,9BC69D,-142EF,-15974,
0:10:14,0.00,E215FB,-AF5F67,-1AE8A8,9BC860,-43EA6,271C2,
0:10:15,0.00,E2108B,-AFB2BD,-1C2182,9BCD92,266D6,-6787A,
0:10:16,0.00,E20FA3,-AF457E,-1CC37D,9BCFCA,-95961,-A781,
0:10:17,0.00,E2123D,-AFC257,-20BC9E,9BCF6C,-227EC,50F7C,
0:10:18,0.00,E21667,-AF5B1A,-147794,9BD449,-31E79,133E8,
0:10:20,0.00,E20D8D,-AF561B,-26C8CD,9BDB1B,86C65,26523,
0:10:21,0.00,E20E51,-AF9A8D,-1AFE10,9BDCF6,62BA6,130E82,
0:10:22,0.00,E20EE1,-AF7FE3,-1F0059,9BE4AE,12182,-658A0,
0:10:23,0.00,E20FDD,-AF5DA4,-212B0D,9BE3A7,68D9C,-85655,
0:10:24,0.00,E211A7,-AFB2BC,-1B7DF7,9BDAF0,D0D7,73EDE,
0:10:25,0.00,E20E9E,-AF49C0,-1B5D0C,9BD58B,7077F,-9223D,
0:10:27,0.00,E20E5D,-AF4D9A,-1D109C,9BDAB1,-7A406,-BF077,
0:10:28,0.00,E20E03,-AFC31A,-18891C,9BDD1F,63484,FC9F1,
0:10:29,0.00,E2120B,-AF5637,-1D661E,9BEA73,-5B89F,5A97C,
0:10:30,0.00,E20FD4,-AFA12B,-17EFF0,9BECB7,-53712,-36EC8,
0:10:31,0.00,E20FDE,-AF7C63,-17189C,9BEDFA,2CF0,-6F8D3,
0:10:32,0.00,E20D6D,-AF73B9,-1CC701,9BEF0D,ACD6F,93555,
0:10:34,0.00,E20B2D,-AF8336,-1B340B,9BE200,A057,33858,
0:10:35,0.00,E21339,-AF8B39,-1AFE3C,9BECD6,-B3C23,DF36,
0:10:36,0.00,E21194,-AF558F,-1D5E07,9BFA49,-2E9C,102577,
0:10:37,0.00,E20EC2,-AFBBBB,-194054,9C06A6,7FAA5,-517EF,
0:10:38,0.00,E20D20,-AF5164,-1AEA43,9C02F8,-2DAA7,3438A,
0:10:39,0.00,E20B00,-AFC576,-15E11A,9BF2E7,19616,A1341,
0:10:41,0.00,E20FE3,-AFC955,-1A79A5,9BEE85,3672A,-52DC5,
0:10:42,0.00,E20F62,-AF552E,-2060BE,9C042D,2D875,-98F5E,
0:10:43,0.00,E20CE3,-AFCAC3,-1C624C,9C0308,66D90,95B74,
0:10:44,0.00,E20C8E,-AF586B,-19C667,9C05B0,-1BB62,-4482A,
0:10:45,0.00,E20C80,-AFC5A8,-22FB7A,9C0E18,7A71C,98F22,
0:10:46,0.00,E210AB,-AF66B7,-1F0DA6,9C0D34,38BC2,-87EDB,
0:10:48,0.00,E20C00,-AF517E,-19BF27,9C0FA5,-533E6,-BDDCA,
0:10:49,0.00,E209DD,-AFCFC6,-1F14C3,9C0C6E,-74126,-E80B7,
0:10:50,0.00,E20DB9,-AF6591,-1BCBE7,9C0AB2,7EC31,864AA,
0:10:51,0.00,E20F40,-AFC3EE,-14267E,9C0E40,2E40A,-69CE,
0:10:52,0.00,E20E6C,-AF6572,-1FD4C1,9C01F0,33B23,-327A4,
0:10:53,0.00,E20E30,-AFB2A4,-187065,9C10A9,69E88,86570,
0:10:55,0.00,E20DEF,-AFD1D3,-142B87,9C0BC0,8CCD3,3ED8D,
0:10:56,0.00,E20D17,-AF6739,-180D0E,9C1314,-68586,3079A,
0:10:57,0.00,E20EC5,-AFCFD1,-17A3E2,9C125A,-23DDD,50ADD,
0:10:58,0.00,E213E9,-AF667C,-150528,9C1F6F,-9521A,-3C609,
0:10:59,0.00,E20F6C,-AFC976,-1BFC62,9C1C7F,-C56B7,104D7,
0:11:00,0.00,E20FE9,-AF6AF3,-2401EA,9C1B1C,-39AA0,6A15,
0:11:02,0.00,E20F3B,-AF5C55,-1AC2F7,9C2613,4A348,1942D,
0:11:03,0.00,E2104E,-AFCFB6,-173580,9C1E18,-F1A06,E1FE,
0:11:04,0.00,E20E59,-AF5AB8,-1ACDD5,9C11D6,-9699B,-3D42D,
0:11:05,0.00,E2108C,-AFCEEB,-1C6265,9C1539,-CBA35,3B1A4,
0:11:06,0.00,E20A0A,-AF585B,-1E6DEE,9C1A82,548DC,17AB4,
0:11:07,0.00,E20CC4,-AFBB5D,-1F7503,9C1C19,-3378E,1A642,
0:11:09,0.00,E20E20,-AF8FFE,-1DABA5,9C0D91,-3A098,206EA,
0:11:10,0.00,E206CD,-AF91EA,-1D0CA5,9C1001,1B103,-3B2C0,
0:11:11,0.00,E2091F,-AF8B85,-1D934C,9C223C,-CD5F,-3CD86,
0:11:12,0.00,E20B25,-AFBF85,-22DE57,9C2562,8E374,68F45,
0:11:13,0.00,E20CCB,-AF6AA8,-1BB4AE,9C225A,F6373,8F742,
0:11:14,0.00,E20D27,-AFD0EF,-1DE219,9C2597,-12597E,-8072A,
0:11:16,0.00,E20A7C,-AF70BD,-236BE7,9C1A54,48C7B,7C2,
0:11:17,0.00,E20B52,-AFCB37,-1EDD60,9C2A97,-27BF,-6C589,
0:11:18,0.00,E20E51,-AF872F,-1C944F,9C1812,C124A,3E63A,
0:11:19,0.00,E20F32,-AF77A3,-1D234A,9C204F,-12EF8,-F5226,
0:11:20,0.00,E20D74,-AFD2E4,-191A43,9C1EC5,D039,-B3CEC,
0:11:22,0.00,E20C67,-AF799C,-1D6C1D,9C207D,-C143B,-15325,
0:11:23,0.00,E20A21,-AFBF6F,-1F18FC,9C11D8,1FB4A,-8B2C2,
0:11:24,0.00,E20A42,-AF9BDF,-210386,9C18F5,-AAA9A,C739,
0:11:25,0.00,E2154A,-AF78F3,-22FEDA,9C0F1B,8E6EA,-9440C,
0:11:26,0.00,E209E7,-AFC6FA,-21092F,9C13FB,37E7,-7DA70,
0:11:28,0.00,E2051A,-AF929E,-1B4BF7,9C1661,75425,-26A31,
0:11:29,0.00,E20689,-AF663B,-1A6D12,9C1BF5,8F03,5B4EF,
0:11:30,0.00,E20C98,-AFB758,-15A443,9C1B51,87846,2A78B,
0:11:31,0.00,E20DAD,-AF69C6,-1811EC,9C11A8,20A64,-4B12C,
0:11:32,0.00,E20A75,-AFB1E4,-206FA0,9C0BF5,-39004,-9E44E,
0:11:33,0.00,E20B3C,-AFBBF2,-18C3CE,9C07D7,-1366FB,-62B02,
0:11:35,0.00,E209B5,-AF6A0F,-23461A,9C1417,-A8995,-2794C,
0:11:36,0.00,E20C80,-AFA78A,-189C21,9C20B0,54EE5,-D9CC0,
0:11:37,0.00,E209AF,-AF6BE2,-1FACDB,9C270B,1E19E,-23752,
0:11:38,0.00,E20DFF,-AF903B,-1D9E22,9C2599,87150,347ED,
0:11:39,0.00,E20F05,-AFD75B,-1E8958,9C22A7,-F6760,-6907,
0:11:41,0.00,E206C8,-AF6C71,-1A7BBB,9C2143,5A716,-F7AEA,
0:11:42,0.00,E20CAD,-AFA18D,-205A1A,9C2284,62DCD,-8951,
0:11:43,0.00,E20BA3,-AFCE17,-25F81C,9C1C07,19B37,65239,
0:11:44,0.00,E20917,-AF8E55,-233D63,9C2E9A,-7B504,-C7A68,
0:11:45,0.00,E209C0,-AFD3D4,-221881,9C3244,C1F0,-7CA94,
0:11:46,0.00,E20754,-AF6628,-19448D,9C2E15,ED1F0,4ED05,
0:11:48,0.00,E20712,-AFACEB,-1DFACC,9C4EC1,-3D83F,-9E837,
0:11:49,0.00,E207B0,-AFD04D,-1BEB61,9C527A,42C04,65A2F,
0:11:50,0.00,E20851,-AF749C,-221454,9C5261,-C892,43A22,
0:11:51,0.00,E20B7B,-AFDAB8,-1FD6AD,9C458C,-160E0,3BFB9,
0:11:52,0.00,E20C2B,-AF6E53,-238A4F,9C565E,53497,-B9525,
0:11:54,0.00,E20ABF,-AFBA0B,-17C075,9C55A9,-1336B0,-1870C7,
0:11:55,0.00,E204E1,-AFA780,-25B634,9C4DCE,354EE,2B305,
0:11:56,0.00,E20C16,-AF7BFC,-1D302A,9C62ED,E0CCC,78768,
0:11:57,0.00,E2098D,-AFD7C5,-22CBDB,9C52CD,D4588,105D9,
0:11:58,0.00,E20A27,-AF78C8,-1E6816,9C57C0,-51651,3F871,
0:12:00,0.00,E20708,-AFCED7,-20060A,9C4A26,-6D034,-7AFA1,
0:12:01,0.00,E2095C,-AF8DBB,-1566B4,9C472A,8E5D8,-4F354,
0:12:02,0.00,E209A5,-AF86D0,-1E8EA2,9C55AA,-4D632,-AC4EA,
0:12:03,0.00,E20587,-AFDCF6,-24B362,9C4CDB,-32B80,15EC7,
0:12:04,0.00,E2071E,-AF7545,-1CAC17,9C51EC,7BBFE,942DB,
0:12:06,0.00,E20A3A,-AFE49B,-1E03E1,9C4319,-AEB14,-1CB1F0,
0:12:07,0.00,E202ED,-AF6F77,-1CFCF7,9C451B,E6143,AD388,
0:12:08,0.00,E20C11,-AFB12D,-20E757,9C43D3,304CD,8220E,
0:12:09,0.00,E207AC,-AFBAF1,-1F984C,9C4D05,-39456,-530CE,
0:12:10,0.00,E2096C,-AF70A4,-1CE179,9C3B11,2804F,381CC,
0:12:11,0.00,E2085A,-AFD0A7,-17A9E0,9C45BB,CE0B2,-296F6,
0:12:13,0.00,E20723,-AF772F,-1C69BB,9C4506,541D8,373C9,
0:12:14,0.00,E20734,-AFDA5E,-17BE8A,9C4F12,-B492D,D2069,
0:12:15,0.00,E20795,-AF70C8,-1A5FEB,9C49A3,-5EC4A,9928,
0:12:16,0.00,E207DC,-AFAAE7,-17F4C5,9C4F9D,-D46E4,-10B54C,
